tanggal,deskripsi,nomor_part,harga,qty,satuan,pengguna,keterangan
2023-11-01,LAMPU CABIN DEPAN ASSY LH FUSO 220PS ,SUMBER BERKAT DIESEL,375000,1,pcs, DT 9577 UF/AG 9309 UP ,
2023-11-01,LAMPU CABIN DEPAN ASSY RH FUSO 220PS,SUMBER BERKAT DIESEL,375000,1,pcs, DT 9577 UF/AG 9309 UP ,
2023-11-01,HOSE + SPRING,ASIA TIMUR,280000,1,pcs, N 9849 UH ,
2023-11-01,SERVIS REK END,TRI STAR,135000,2,pcs, DT 9577 UF/AG 9309 UP ,
2023-11-01,BOOT BALL JOINT,TRI STAR,20000,2,Pcs, DT 9577 UF/AG 9309 UP ,
2023-11-01,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,5,ltr, WA 01 ,
2023-11-01,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,27000,3,ltr, WA 01 ,
2023-11-01,Oil Engine MEDITRAN SX,15W-40,29200,1,ltr, WA 01 ,
2023-11-01,Oil Engine MEDITRAN SX,15W-40,29200,3,ltr, N 8515 UH ,
2023-11-01,Oil Engine MEDITRAN SX,15W-40,29200,2,ltr,N 8417 UE,
2023-11-01,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,1,ltr,N 9456 UG,
2023-11-01,Tabung o2,*,75000,1,pcs,N 8477 UG,
2023-11-01,OIL PERTAMINA SAE 140,RORED HDA 140,36500,25,ltr, Tangkil ,SJ 000974
2023-11-01,Tie Rod Univ / Verseneling,Makmur Motor,65000,1,pcs, Tangkil CP 04 ,SJ 000974
2023-11-01,BAUT BAJA M20x70 ,HASIL FASTINDO,12550,10,pcs, LOADER SEM TANGKIL ,SJ 000974
2023-11-01,REBUILT AS KRUK HINO RK100,SUKA AMAN,1250000,1,pcs, HINO EK 100 BABAT DIPERBAIKI TANGKIL ,SJ 000974
2023-11-02,Pir Extra No 4 /DIRGA,IZ115H/04,189742,1,pcs, N 8235 UG ,Req 001485
2023-11-02,Velg repair L6-12mm - UJB,TRIYENNY JAYA,60000,1,pcs, N 8235 UG ,Req 001485
2023-11-02,Daun Velg L6-12mm ,P/N,400000,1,pcs, N 8235 UG ,Req 001485
2023-11-02,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs, N 8235 UG ,Req 001485
2023-11-02,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,1.5,ltr, N 8427 BF ,
2023-11-02,Service Tie Rod,Tri Star,135000,2,pcs, N 8432 BF ,
2023-11-02,Boot Bols Joint,Tri Star,20000,2,pcs, N 8432 BF ,
2023-11-02,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,27000,1,ltr, N 8432 BF ,
2023-11-02,Velg repair L6-12mm - UJB,TRIYENNY JAYA,60000,1,pcs,N 9616 UH,Req 001488
2023-11-02,Daun Velg L6-12mm ,P/N,400000,1,pcs,N 9616 UH,Req 001488
2023-11-02,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs,N 9616 UH,Req 001488
2023-11-02,BAUT RODA NKR/NMR71 RR-RH (IBK),73 Motor,60000,2,pcs,N 9616 UH,Req 001488
2023-11-02,Velg repair L6-12mm - UJB,TRIYENNY JAYA,60000,1,pcs,N 8444 UF,Req 001489
2023-11-02,Daun Velg L6-12mm ,P/N,400000,1,pcs,N 8444 UF,Req 001489
2023-11-02,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs,N 8444 UF,Req 001489
2023-11-02,BAUT RODA NKR/NMR71 RR-RH (IBK),73 Motor,60000,2,pcs,N 8444 UF,Req 001489
2023-11-02,Baut Roda BLK NKR 71 LH,Cakra Motor,70000,2,pcs,N 8271 UF,Req 001486
2023-11-02,Seal Roda Belakang Dalam NMR  - RM,8 - 97122937 - 0,45000,1,pcs,N 8271 UF,Req 001486
2023-11-02,Baut Roda BLK LH NKR 71,73 Motor,60000,1,pcs,N 8271 UF,Req 001486
2023-11-02,Pir Extra No 4 /DIRGA,IZ115H/04,189742,1,pcs,N 8271 UF,Req 001486
2023-11-02,"Gerinda Potong 4""",*,2625,1,pcs,N 8271 UF,Req 001486
2023-11-02,SPOORING,SBM,150000,1,unit, N 8271 UF ,
2023-11-02,Isolasi Kertas Besar,Siwa Jaya,15000,2,pcs,N 8477 UG,
2023-11-02,DEMPUL ALFA GALON,BAROKAH,118000,1,pcs,N 8477 UG,
2023-11-02,FLAPDISC 60,PRIMA SEKAR,5750,1,pcs, N 8477 UG ,
2023-11-02,Tabung o2,CV Purnama Inti Gas,75000,1,tbg, N 8477 UG ,
2023-11-02,THINNER SUPER,SIWA JAYA,17000,20,ltr, N 8477 UG ,
2023-11-02,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,5,ltr, WA 01 ,
2023-11-02,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,27000,3,ltr, WA 01 ,
2023-11-02,AIR ACCU TAMBAH,VANES AKI,10000,2,btl, WA 01 ,
2023-11-02,KingPin Kit NKR 71,73 Motor,500000,0.5,set, N 9435 UG ,
2023-11-02,Seal Roda Depan / 73 Motor,8-94248117-1,47500,1,pcs, N 9435 UG ,
2023-11-02,SEAL REM 40493 R,73 MOTOR,10000,2,pcs, N 9435 UG ,
2023-11-02,SEAL DEBU CANTER/NKR71,73 MOTOR,4000,2,pcs, N 9435 UG ,
2023-11-02,Bearing Roda Depan Dalam / JUB,32210 J KOYO,121000,1,pcs, N 9435 UG ,
2023-11-02,Bearing Roda Depan Luar / JUB,32207 J KOYO,77000,1,pcs, N 9435 UG ,
2023-11-02,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.3,ltr, N 9435 UG ,
2023-11-02,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.3,ltr, N 8428 BF ,
2023-11-02,SIKAT MANGKOK EINHILL,TOKO 27,25000,2,pcs, CETAKAN BENDA UJI ,
2023-11-02,Ban Depan Luar 750-16 BS Ex DT / ASTRA ISUZU,DK 5565-53/DJ0723 KM 278105,1400000,1,Set, N 9456 UG ,Req 001311
2023-11-02,Ban Depan Luar 750-16 BS Ex DT / ASTRA ISUZU,DK 5565-1/DJ0723,1400000,1,Set, N 8432 BF ,Req 001310
2023-11-02,Ban Luar 7.50-16 BS/BSN,T8901-HNJ4822,2175000,1,Set, N 8444 UF ,Req 001312
2023-11-02,Ban Luar 7.50-16 BS/BSN,H1101-HNJ4822,2175000,1,Set, N 8444 UF ,Req 001312
2023-11-02,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr, N 9058 UF ,
2023-11-02,Filter Air Dryer Beiben,ABADI BINTANG,985000,1,pcs, Tangkil TM 208 ,SJ 000979
2023-11-02,Oil Engine Meditran S-50,CAHAYA Gunung JATI,32800,20, ltr , Tangkil ,SJ 000979
2023-11-02,Tabung o2,10514 & 547,75000,2,tbg, Tangkil ,SJ 000979
2023-11-02,Ban Vulkanisir Ready Panas 1000-20/BSJ,UJB 789,1450000,1,pcs, Tangkil ,SJ 000979
2023-11-02,Ban Vulkanisir Ready Panas 1000-20/BSJ,UJB 791,1450000,1,pcs, Tangkil ,SJ 000979
2023-11-02,Ban Vulkanisir Ready Panas 1000-20/BSJ,UJB 790,1450000,1,pcs, Tangkil ,SJ 000979
2023-11-02,Ban Vulkanisir Ready Panas 1000-20/BSJ,UJB 792,1450000,1,pcs, Tangkil ,SJ 000979
2023-11-02,Marshet IBK R20 + Besi,DIRGAPUTRA EKAPRATAMA,70586,2,pcs, Tangkil ,SJ 000979
2023-11-02,Ban DALAM 900-20 IBK,DIRGAPUTRA EKAPRATAMA,241500,2,pcs, Tangkil ,SJ 000979
2023-11-02,FILTER SOLAR DUTRO SAKURA F 1008,73 MOTOR,20000,2,pcs, MINIMIX DUTRO TANGKIL ,SJ 000980
2023-11-02,Oil Filter HINO EK 100 15607-1341 L,SUMBER BERKAT DIESEL,105000,1,pcs, HINO EK 100 BABAT DIPERBAIKI TANGKIL ,SJ 000980
2023-11-02,Oil Filter HINO EK 100 15607-1560 L,SUMBER BERKAT DIESEL,72000,1,pcs, HINO EK 100 BABAT DIPERBAIKI TANGKIL ,SJ 000980
2023-11-02,GASKET CYLINDER HEAD HINO EK100,73 MOTOR,550000,2,pcs, HINO EK 100 BABAT DIPERBAIKI TANGKIL ,SJ 000980
2023-11-02,METAL BULAN  HINO EK100,73 MOTOR,530000,1,set, HINO EK 100 BABAT DIPERBAIKI TANGKIL ,SJ 000980
2023-11-02,Lem silicone / Treebond / RTV,73 Motor,30000,2,pcs, HINO EK 100 BABAT DIPERBAIKI TANGKIL ,SJ 000980
2023-11-02,LEM GASKET SHELLAC,73 MOTOR,45000,1,pcs, HINO EK 100 BABAT DIPERBAIKI TANGKIL ,SJ 000980
2023-11-02,TUBE / LEDENG SOLAR HINO FG/FL/FM,73 MOTOR,175000,2,Pcs, GENSET PUNTIR ,SJ 000981
2023-11-02,HOSE 3/8,ASIA TIMUR,125000,1,pcs, GENSET PUNTIR ,SJ 000981
2023-11-02,Pipa Nozzle Lonjaran,Gunung MAS,210000,1,pcs, GENSET PUNTIR ,SJ 000981
2023-11-02,Pipa Nozzle Lohan,Gunung MAS,320000,1,pcs, GENSET PUNTIR ,SJ 000981
2023-11-03,SERVIS DONGKRAK 35T,BENGKEL ANDALAN,245000,1,pcs, N 9426 UG ,
2023-11-03,Ban Dalam IBK 700/750-16,DIRGAPUTRA EKAPRATAMA,134390,1,pcs, SUSIONO / N 8761 EG ,Req 001491
2023-11-03,KAIN WARNA,TOKO 27,12500,8,Kg, MEKANIK ,
2023-11-03,KACA DEPAN FUSO FM517,73 MOTOR,1315000,1, pcs , TRONTON DT 9577 UF ,
2023-11-03,UNP EQ 150,SINARMAS,1454000,2,btg, N 8477 UG ,
2023-11-03,CAT TOP COLOR WHITE 0001,TOKO 27,82500,2,Pcs,  N 8477 UG ,
2023-11-03,Vernis + Thiner AUTOGLOW,Toko 27,225000,1,set,  N 8477 UG ,
2023-11-03,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,6,ltr, WA 01 ,
2023-11-03,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,27000,6,ltr, WA 01 ,
2023-11-03,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,27000,2,ltr, PAVING 3 ,
2023-11-03,Oil Engine MEDITRAN SX,15W-40,29200,6,ltr,N 8515 UH,
2023-11-03,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.3,ltr,N 9058 UF,
2023-11-03,Kawat Las RB 2.6mm,*,750,3,pcs,N 9058 UF,
2023-11-03,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr,N 9429 UG,Req 001490
2023-11-03,BAUT RODA NKR/NMR71 RR-LH (IBK),73 Motor,60000,2,pcs,N 9429 UG,Req 001490
2023-11-03,BAUT RODA NKR/NMR71 RR-RH (IBK),73 Motor,60000,1,pcs,N 9429 UG,Req 001490
2023-11-03,Oil Engine MEDITRAN SX,15W-40,29200,8,ltr,Pak Kris,
2023-11-03,KACA DEPAN FUSO FM517,73 MOTOR,1315000,1, pcs , TRONTON DT 9577 UF ,
2023-11-03,Repair KIT Snail Rem FUSO,SUMBER BERKAT DIESEL,285000,1,set, TRONTON DT 9577 UF ,
2023-11-03,Snail Rem Fuso ( Pendek ),SUMBER BERKAT DIESEL,1600000,1,unit, TRONTON DT 9577 UF ,
2023-11-03,Oil Engine MEDITRAN SX,15W-40,29200,9,ltr,N 8303 UH,Req 001492
2023-11-03,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,pcs,N 8303 UH,Req 001492
2023-11-03,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs,N 8303 UH,Req 001492
2023-11-03,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs,N 8303 UH,Req 001492
2023-11-03,Tampar,Barokah,53000,1,roll, Pengganti Mojoagung ,
2023-11-03,Bensin Ecer untuk Cuci Gardan,Kas,12000,2,liter, N 8761 UG ,
2023-11-03,Sambung As Joint,Kas - Triyenny,125000,1,pcs, Ayakan pasir Paving Puntir ,
2023-11-03,"Bikin Bundaran dl 62x32xtbl 3,5 + Bundaran 80 tbl 42 Lb 50",Kas - Triyenny,225000,1,set, Dongkrak Panjang Mekanik 2 ,
2023-11-03,Velg L8 800-R20,ANUGERAH,1750000,2, pcs , DA 1205 KD ,SJ 000982
2023-11-03,Bor Baut Nap M10,Triyenny,35000,1,pcs, N 9489 UH ,SJ 000982
2023-11-03,Rumah Nap NMR 71 (bekas layak pakai),*,0,1,pcs, N 9489 UH ,SJ 000982
2023-11-03,Bearing Roda 28680/22,Jaya Utama bearing,185550,1,pcs, N 9489 UH ,SJ 000982
2023-11-03,Seal Roda Belakang Dalam NMR  - RM,8 - 97122937 - 0,45000,1,pcs, N 9489 UH ,SJ 000982
2023-11-03,Baut Stud nap/ASTRA,8-97359803-0,28000,2,pcs, N 9489 UH ,SJ 000982
2023-11-03,Mur Nap/ SBM / Rebuild,SBM / Rebuild,10000,8,pcs, N 9489 UH ,SJ 000982
2023-11-03,Washer Nap/ SBM / Rebuild,SBM / Rebuild,29000,8,pcs, N 9489 UH ,SJ 000982
2023-11-03,Ban 1100 GT / EX Mixer Hino Baru,UJB 770,4250000,1,set, N 8198 UH / FADILAH  ,SJ 000982
2023-11-04,Bearing Roda Depan Dalam / JUB,32210 J KOYO,121000,1,pcs, N 9426 UG ,Req 001493
2023-11-04,Bearing Roda Depan Luar / JUB,32207 J KOYO,77000,1,pcs, N 9426 UG ,Req 001493
2023-11-04,SPRING / PIR REM NKR66/71,73 MOTOR,45000,2,pcs, N 9426 UG ,Req 001493
2023-11-04,SEAL REM 40493 R,73 MOTOR,10000,4,pcs, N 9426 UG ,Req 001493
2023-11-04,SEAL DEBU CANTER/NKR71,73 MOTOR,4000,4,pcs, N 9426 UG ,Req 001493
2023-11-04,Seal Roda Depan / 73 Motor,8-94248117-1,47500,1,Pcs, N 9426 UG ,Req 001493
2023-11-04,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.3,ltr, N 9426 UG ,Req 001493
2023-11-04,Kawat Las RB 4.0 mm,*,1565,25,pcs, Ayakan Crusher ,
2023-11-04,Kawat Las RB 3.2 mm,*,1000,10,pcs, Paving 1 ,
2023-11-04,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,1.2,ltr, TRONTON DT 9577 UF ,
2023-11-04,OIL PERTAMINA SAE 140,RORED HDA 140,36500,3,ltr, PAVING 3 ,
2023-11-04,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,6,ltr, WA 01 ,
2023-11-04,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,27000,6,ltr, WA 01 ,
2023-11-04,Oil Engine MEDITRAN SX,15W-40,29200,1,ltr, WA 01 ,
2023-11-04,Bearing Roda Depan Dalam / JUB,32210 J KOYO,121000,1,pcs,N 8502 UA,
2023-11-04,SEAL RODA DEPAN,MAKMUR MOTOR,35000,1,Pcs,N 8502 UA,
2023-11-04,SEAL REM 40493 R,73 MOTOR,10000,2,pcs,N 8502 UA,
2023-11-04,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.6,ltr,N 8502 UA,
2023-11-04,Ring Velg R-20,Anugerah Jaya,300000,1,pcs, N 8198 UH / FADILAH  ,
2023-11-04,Bearing Roda Depan Dalam / JUB,32210 J KOYO,121000,1,pcs, N 9058 UF ,
2023-11-04,Bearing Roda Depan Luar / JUB,32207 J KOYO,77000,1,pcs, N 9058 UF ,
2023-11-04,SEAL RODA DEPAN,MAKMUR MOTOR,35000,1,Pcs, N 9058 UF ,
2023-11-04,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.3,ltr, N 9058 UF ,
2023-11-04,Oil Engine Meditran S-50,CAHAYA Gunung JATI,32800,40, ltr , CP.02 ,SJ 000983
2023-11-04,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,14,ltr, CP.02 ,SJ 000983
2023-11-04,MINYAK REM PRESTONE,CV. ARNEX,1500000,1,jurigen, TANGKIL ,SJ 000983
2023-11-04,CROSS JOINT GIGA FVZ GUIS-67 GMB,73 MOTOR,1200000,1, pcs , PENGGANTI READYMIX PUNTIR ,SJ 000983
2023-11-04,Ban Luar ORI 1000-20 BS/BSN,UJB 778,3575000,1,Pcs, TM 205 ,SJ 000983
2023-11-04,Ban Luar ORI 1000-20 BS/BSN,UJB 797,3575000,1,Pcs, CP.04 ,SJ 000983
2023-11-04,Ban Luar ORI 1000-20 BS/BSN,UJB 798,3575000,1,Pcs, CP.04 ,SJ 000983
2023-11-04,Ban Vulkanisir Ready Panas 1000-20/BSJ,UJB 793,1450000,1,pcs, TANGKIL ,SJ 000983
2023-11-04,BAN DALAM 900-20 IBK,DIRGAPUTRA EKAPRATAMA,241412,1,pcs, TM 205 ,SJ 000983
2023-11-04,BAN DALAM 900-20 IBK,DIRGAPUTRA EKAPRATAMA,241412,2,pcs, CP.04 ,SJ 000983
2023-11-04,MARSHET R 20 + BESI,DIRGAPUTRA EKAPRATAMA,70585,1,pcs, TM 205 ,SJ 000983
2023-11-04,MARSHET R 20 + BESI,DIRGAPUTRA EKAPRATAMA,70585,2,pcs, CP.04 ,SJ 000983
2023-11-04,KONTAKTOR ST21 220V MITSUBISHI,IPUL ELECTRIC,335000,1,pcs, Mojoagung-Jombang ,SJ 000984 / DI Bawa Herman N 8303 UH
2023-11-06,Pipa Gas 5'' tbl 6mm x 110 cm,Dari Tangkil,0,1,pcs, Ayakan Crusher ,
2023-11-06,BAUT 16x60 BAJA,B19,7050,16,pcs, TRONTON DT 9577 UF ,
2023-11-06,RING PIR 5/8,B19,500,16,pcs, TRONTON DT 9577 UF ,
2023-11-06,PIR KANVAS REM FUSO,SUMBER BERKAT DIESEL,70000,4,pcs, TRONTON DT 9577 UF ,
2023-11-06,SEAL RODA BELAKANG LUAR FM215,SUMBER BERKAT DIESEL,25000,2,pcs, TRONTON DT 9577 UF ,
2023-11-06,Baut + Mur 10,Akbar Jaya,900,40,pcs, TRONTON DT 9577 UF ,
2023-11-06,Lem Silicone Hitam,Makmur Motor,12500,1,Pcs, TRONTON DT 9577 UF ,
2023-11-06,Velg L8 800-R20,ANUGERAH,1750000,1, pcs , TRONTON DT 9577 UF ,
2023-11-06,Kawat Las RB 4.0 mm,*,1565,40,pcs,WA 01,
2023-11-06,FUSE/SEKRING 15A,73 MOTOR,7500,10,pcs, WA 01 ,
2023-11-06,FUSE/SEKRING 10A,73 MOTOR,4000,10,pcs, WA 01 ,
2023-11-06,FUSE / SEKRING 20 A,CAKRA MOTOR,2000,15,pcs, WA 01 ,
2023-11-06,FUSE / SEKRING 25 A,CAKRA MOTOR,2000,15,pcs, WA 01 ,
2023-11-06,MP 80 ,CAKRA MOTOR,55000,2,pcs, MEKANIK ,
2023-11-06,Penggaris SIKU,BAROKAH,25000,1,pcs, MEKANIK ,
2023-11-06,Sikat Kawat,Akbar Jaya,8000,1,pcs, Paving 1 ,
2023-11-06,Sikat Kawat,Akbar Jaya,8000,1,pcs, Paving 2 ,
2023-11-06,Sikat Kawat,Akbar Jaya,8000,1,pcs, Paving 3 ,
2023-11-06,ACCU NS70 12V RCA BATT,DIRGAPUTRA EKAPRATAMA,809041,1,pcs,N 8502 UA,Req 001494
2023-11-06,AIR ACCU TAMBAH,VANES AKI,10000,2,btl,N 8502 UA,Req 001494
2023-11-06,Clamp ACCU,73 Motor,30000,1,set,N 8502 UA,Req 001494
2023-11-06,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr,N 8502 UA,
2023-11-06,Kawat Las RB 4.0 mm,*,1565,40,pcs,WA 01,
2023-11-06,Plat Hitam 8 x 4 x 8,Sinarmas,2423000,1,lmbr, Paving 2 ,
2023-11-06,UNP EQ 80,Sinarmas,405000,2,btg, Ayakan Crusher ,
2023-11-06,Tabung o2,CV Purnama Inti Gas,75000,1,tbg, Ayakan Crusher ,
2023-11-06,CUTTING TIP / MATA BLANDER TYPE A-2,REJO JOYO,50000,1,pcs, Ayakan Crusher ,
2023-11-06,"Gerenda Selep 4""",,11500,2,pcs, Ayakan Crusher ,
2023-11-06,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr, N 9058 UF ,
2023-11-06,Oil Engine MEDITRAN SX,15W-40,29200,3,ltr, N 8515 UH ,
2023-11-06,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,0.5,ltr, N 8515 UH ,
2023-11-06,OIL PERTAMINA SAE 140,RORED HDA 140,36500,1,ltr,N 9849 UH,
2023-11-06,Ban Luar 7.50-16 BS/BSN,T8901-HNJ0823,2175000,1,set, N 8235 UG ,Req 001313
2023-11-06,Ban Luar 7.50-16 BS/BSN,T1202-HNJ0223,2175000,1,set, N 8235 UG ,Req 001313
2023-11-06,Ban Luar 7.50-16 BS/BSN,T1201-HNJ0223,2175000,1,set, N 8333 UF ,Req 001314
2023-11-06,Ban Luar 7.50-16 BS/BSN,H1102-HNJ4822,2175000,1,set, N 8333 UF ,Req 001314
2023-11-06,Bensin Ecer untuk Cuci Klaker,Kas,12000,2,liter, DT 9577 UF ,
2023-11-06,Tambal Ban,Kas - Prima Jaya Ban,30000,1,pcs, DT 9577 UF ,
2023-11-06,Oper Velg,Kas - Prima Jaya Ban,20000,1,pcs, DT 9577 UF ,
2023-11-06,Sepatu Karyawan,Kas,120769,26,pcs, Sopir Tronton + Mekanik ,
2023-11-06,SARUNG TANGAN PUTIH POLOS,Kas - PRIMA SEKAR,14500,10,lsn, PAVING ,
2023-11-06,Pas KIP Nap Dalam,Bambang AS,175000,1, pcs , N 9210 UF ,
2023-11-06,Pas KIP Nap Luar,Bambang AS,150000,1,pcs, N 9210 UF ,
2023-11-06,B/P Roda,Bambang AS,75000,1,pcs, N 9210 UF ,
2023-11-06,"SELANG BONIT 10mmx1,5mm",SUMBER BERKAT DIESEL,20000,22,mtr, TANGKIL ,SJ 000988
2023-11-06,SEAL RODA BELAKANG DALAM FVZ NOK,SUMBER BERKAT DIESEL,125000,2,Pcs, TANGKIL ,SJ 000988
2023-11-06,ACCU NS70 12V RCA BATT + Air Accu,DIRGAPUTRA EKAPRATAMA,809041,2,Pcs, TANGKIL TM 205 ,SJ 000988
2023-11-06,Marshet IBK R20 + Besi,DIRGAPUTRA EKAPRATAMA,70586,2, pcs , Tangkil ,SJ 000988
2023-11-06,Jasa Ban Vulkanisir 825-16 / BSJ,SWL 07219312,675000,1,Pcs, Tangkil TM 212 ,SJ 000988
2023-11-06,BAN VULKANISIR 825-16 DGN/BSJ,GT 1522,1150000,1,Pcs, Tangkil ,SJ 000988
2023-11-06,Clamp ACCU,73 Motor,30000,1,set, TANGKIL TM 205 ,SJ 000988
2023-11-06,Kabel PTO 3mtr,73 motor,105000,1, pcs , Crusher Kediri ,SJ 000987
2023-11-06,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,2,pcs, Crusher Kediri ,SJ 000987
2023-11-06,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, Crusher Kediri ,SJ 000987
2023-11-06,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs, Crusher Kediri ,SJ 000987
2023-11-06,BAUT RODA NKR71 RR-RH,73 MOTOR,60000,5,pcs, Crusher Kediri ,SJ 000987
2023-11-06,BAUT RODA NKR71 RR-LH,73 MOTOR,60000,5,pcs, Crusher Kediri ,SJ 000987
2023-11-06,Seal Roda blk Luar NKR & NMR - RM,8 - 94336-317-1,31500,2,pcs, Crusher Kediri ,SJ 000987
2023-11-06,Seal Roda Belakang Dalam NMR  - RM,8 - 97122937 - 0,45000,2,pcs, Crusher Kediri ,SJ 000987
2023-11-06,Ban Luar 7.50-16 BS/BSN,H1101-HNJ4722,2175000,1,set,Crusher Kediri / N 9493 UH,SJ 000987
2023-11-06,Ban Luar 7.50-16 BS/BSN,T8902-HNJ4822,2175000,1,set,Crusher Kediri / N 9493 UH,SJ 000987
2023-11-06,Master Rem bawah NKR 71,73 Motor,175000,1,pcs, Crusher Kediri ,SJ 000987
2023-11-06,Daun Velg L6-12mm ,P/N,400000,2,pcs, Crusher Kediri ,SJ 000987
2023-11-06,MINYAK REM PRESTONE,CV. ARNEX,1500000,1,jurigen, R.M Kediri ,SJ 000985
2023-11-06,Ban Luar ORI 1000-20 BS/BSN,UJB 799,3575000,1,pcs, R.M Kediri ,SJ 000985
2023-11-06,Ban Luar ORI 1000-20 BS/BSN,UJB 800,3575000,1,pcs, R.M Kediri ,SJ 000985
2023-11-06,Ban Luar ORI 1000-20 BS/BSN,UJB 801,3575000,1,pcs, R.M Kediri ,SJ 000985
2023-11-06,Ban Luar ORI 1000-20 BS/BSN,UJB 802,3575000,1,pcs, R.M Kediri ,SJ 000985
2023-11-06,Ban 1100 GT / EX Mixer Hino Baru,UJB 771,4250000,1, set , R.M Kediri ,SJ 000985
2023-11-06,Ban 1100 GT / EX Mixer Hino Baru,UJB 772,4250000,1, set , R.M Kediri ,SJ 000985
2023-11-06,Ban 1100 GT / EX Mixer Hino Baru,UJB 773,4250000,1, set , R.M Kediri ,SJ 000985
2023-11-06,Ban 1100 GT / EX Mixer Hino Baru,UJB 774,4250000,1, set , R.M Kediri ,SJ 000985
2023-11-06,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,2,pcs, R.M Kediri ,SJ 000985
2023-11-06,Bearing Roda Belakang Dalam NMR/JUB,30213 JR / KOYO,162500,1,pcs, R.M Kediri ,SJ 000985
2023-11-06,Bearing Roda Belakang Luar / JUB,28680/22 KOYO,176750,1,pcs, R.M Kediri ,SJ 000985
2023-11-07,BAN VULKANISIR JADI DGN 750-16 / MJS,F4522,1050000,1,pcs, N 8105 UB ,Req 001316
2023-11-07,OIL PERTAMINA SAE 140,RORED HDA 140,36500,6,ltr, N 9491 UH ,Req 001495
2023-11-07,Lem Silicone Kecil,Makmur Motor,12500,1,pcs, N 9491 UH ,Req 001495
2023-11-07,Gear Pinion Crown Wheel / NMR 71 / 43x7,ASTRA ISUZU,4192500,1,se., N 9491 UH ,Req 001495
2023-11-07,Bearing Spherical 22318 RZKW33 KOYO,JAYA UTAMA BEARINGS,1612000,1,pcs, Ayakan Crusher ,
2023-11-07,CUTTING TIP / MATA BLANDER TYPE A-2,REJO JOYO,50000,2,pcs, Ayakan Crusher ,
2023-11-07,Tabung o2,CV Purnama Inti Gas,75000,1,tbg,Ayakan Crusher,
2023-11-07,Mur + baut UNC 5/8'' x 3,Hasil ,3310,30,pcs, Ayakan Crusher ,
2023-11-07,GERINDA KINIK 7'',CAKRA MOTOR,28000,1,pcs, Ayakan Crusher ,
2023-11-07,RING PIR 5/8,PUTRA CAKRA,300,60,pcs, Ayakan Crusher ,
2023-11-07,BAUT MBNC 5/8x3,PUTRA CAKRA,5800,15,pcs, Ayakan Crusher ,
2023-11-07,KAWAT LAS RB 2.6,CAKRA MOTOR,900,5,pcs, Ayakan Crusher ,
2023-11-07,Tabung o2,CV Purnama Inti Gas,75000,2,tbg , Ayakan Crusher ,
2023-11-07,Gerinda Potong WD 4'',Prima Sekar,2500,1,pcs, Ayakan Crusher ,
2023-11-07,Kawat Las RB 4.0 mm,CV BRILLIANT,160000,1,pack, Ayakan Crusher ,
2023-11-07,NEPEL GREASE 10 mm,73 MOTOR,5000,1, pcs , TRONTON DT 9577 UF ,
2023-11-07,AMPLAS 1000,BAROKAH,4500,6,lmbr, MEKANIK ,
2023-11-07,AMPLAS GULUNG,BAROKAH,7500,2,mtr, MEKANIK ,
2023-11-07,Oil Engine MEDITRAN SX,15W-40,29200,3,ltr, N 8515 UH ,
2023-11-07,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr, N 8105 UB ,
