tanggal,deskripsi,nomor_part,harga,qty,satuan,pengguna,keterangan
2023-12-01,Oil Engine MEDITRAN SX,15W-40,29200,8,ltr, PAK KRIS ,
2023-12-01,Kawat Las RB 4.0 mm,*,1565,70,pcs, N 8477 UG ,
2023-12-01,"Gerenda Selep 4""",*,11500,2,pcs, N 8477 UG ,
2023-12-01,Gerinda Potong 4'',*,3000,9,pcs, N 8477 UG ,
2023-12-01,SIKAT MANGKOK EINHILL,TOKO 27,25000,1,pcs, N 8477 UG ,
2023-12-01,Air Accu PEGASUS,Cakra Motor,9583,1,btl, WA 01 ,
2023-12-01,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,11,ltr, WA 01 ,
2023-12-01,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,6,ltr, WA 01 ,
2023-12-01,Fuel Filter J8620120,UD Sempurna,72000,1,pcs, WA 01 ,
2023-12-01,Marshet IBK R16 ,DIRGAPUTRA EKAPRATAMA,34965,2,pcs, Minimix Banjarmasin ,
2023-12-01,BAN DALAM 700/750-16 IBK,DIRGAPUTRA EKAPRATAMA,134390,2,pcs, Minimix Banjarmasin ,
2023-12-01,Bongkar Borem ,Bambang As 13/11/23,250000,1,pcs, N 8427 BF  ,
2023-12-01,BONGKAR PASANG BAN 750-16,Kas - PRIMA JAYA BAN,10000,2,pcs, Minimix Banjarmasin ,
2023-12-01,Grease Bearing SHELL - Gadus S2V220 2 ,Panca Putra Mitra Tama,1421600,1,pail, Paving Puntir ( dikembalikan 1 pail tgl 6/12/2023) ,SJ 001335
2023-12-01,HANDLE 1:0:2 40A LINDER,IPUL ELECTRIC,600000,1,pcs, Puntir Crusher ,SJ 001335
2023-12-01,"Kabel 3x2,5 ( EX TOBELO )",*,15500,10,mtr, Crusher Puntir  ,SJ 001335
2023-12-01,Dudukan Vibro,*,0,1,pcs, Hoper Pasir Paving Puntir ,SJ 001335
2023-12-01,KABEL NYY 3x2.5 EX (50mtr),IPUL ELECTRIC,960000,1,roll, Crusher Kediri 2 ,SJ 001335
2023-12-01,TERMINAL BLOK RAIL 60A FORT,IPUL ELECTRIC,10000,12,Pcs, Mojoagung ,Di Bawa Mr ARIF /  SJ 001337
2023-12-01,KONTAKTOR ST50 MITSUBISHI,IPUL ELECTRIC,723000,2,Pcs,Plant Mojoagung,Di Bawa Mr ARIF /  SJ 001337
2023-12-01,PUSH BUTTON NONC,IPUL ELECTRIC,25000,6,Pcs,Plant Mojoagung,Di Bawa Mr ARIF /  SJ 001337
2023-12-01,SOLASI LISTRIK NATIONAL,BAROKAH,7000,2,Pcs,Plant Mojoagung,Di Bawa Mr ARIF /  SJ 001337
2023-12-01,KABEL NYAF 6mm,IPUL ELECTRIC,14500,50,mtr,Plant Mojoagung,Belum Masuk SJ
2023-12-01,KABEL NYAF 10mm,IPUL ELECTRIC,26000,20,mtr,Plant Mojoagung,Belum Masuk SJ
2023-12-02,"Gerenda Selep 4""",*,11500,2,pcs, N 8477 UG ,
2023-12-02,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,10,pcs, N 8477 UG ,
2023-12-02,Mesin NKR 71 No. B056538,yg diperbaiki di kediri,0,1,Unit, Di pasang Ke N 8515 UH ,yg dibebankan itu bekas yg diservice
2023-12-02,Lem silicone / Treebond / RTV,73 Motor,30000,1,pcs, N 8515 UH ,
2023-12-02,Handle 1-0-2 Linder,IPUL Electronics,32500,1,pcs, Workshop Mekanik ,
2023-12-02,Arm / Stang Wiper NKR 71 RH,73 Motor,120000,1,pcs, N 8105 UB ,
2023-12-02,Arm / Stang Wiper NKR 71 LH,73 Motor,120000,1,pcs, N 8105 UB ,
2023-12-02,BAUT RODA DEPAN KANAN IBK NKR71,73 MOTOR,55000,1,pcs, N 8333 UF ,Req 001238
2023-12-02,Ban Luar 7.50-16 BS/BSN,T8902-HNJ0823 ,2175000,1,set, N 9616 UH ,Req 001333
2023-12-02,Ban Luar 7.50-16 BS/BSN,T8901-HNJ0823,2175000,1,set, N 9616 UH ,Req 001333
2023-12-02,Ban Luar 7.50-16 BS/BSN,T1202-HNJ0223,2175000,1,set, N 8303 UH ,Req 001327
2023-12-02,Ban Luar 7.50-16 BS/BSN,T8901-HNJ0823,2175000,1,set, N 8303 UH ,Req 001327
2023-12-02,BONGKAR PASANG VELG,TRIYENNY JAYA,60000,1,pcs, N 8303 UH ,
2023-12-02,DAUN VELG R16 MODEL MERCY,SBM,350000,1,pcs, N 8303 UH ,
2023-12-02,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs, N 8303 UH ,
2023-12-02,BAUT RODA NKR71 RR-LH (IBK),73 Motor,60000,3, pcs , N 8303 UH ,
2023-12-02,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,11,ltr, WA 01 ,
2023-12-02,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,6,ltr, WA 01 ,
2023-12-02,BONGKAR PASANG VELG,TRIYENNY JAYA,60000,1,pcs, N 9613 UH Lukman ,
2023-12-02,DAUN VELG R16 MODEL MERCY,SBM,350000,1,pcs, N 9613 UH Lukman ,
2023-12-02,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs, N 9613 UH Lukman ,
2023-12-02,Mobil Pickup Carry + STNK + Buku KIR (N 8092 EU),,0,1,unit , Req Banjarmasin ,SJ 001343
2023-12-02,Kunci Ring Rachet Impact 24 x 27,Prima Teknik,580000,1,pcs, Req Banjarmasin ,SJ 001343
2023-12-02,KUNCI L TEKIRO Long 2-10,Sakti Tekhnik,155067,1,set, Req Banjarmasin ,SJ 001343
2023-12-02,Wipro Kunci L Long 12mm,Sakti Tekhnik,50500,1,pcs, Req Banjarmasin ,SJ 001343
2023-12-02,Wipro Kunci L Long 14mm,Sakti Tekhnik,80031,1,pcs, Req Banjarmasin ,SJ 001343
2023-12-02,Wipro Kunci L Long 17mm,Sakti Tekhnik,150516,1,pcs, Req Banjarmasin ,SJ 001343
2023-12-02,Kunci Ring Pas SET 8-32 mm SATIN,Sakti Tekhnik,550000,1,set, Req Banjarmasin ,SJ 001343
2023-12-02,Wipro Palu Batu 2 kg,Sakti Tekhnik,171495,1, pcs , Req Banjarmasin ,SJ 001343
2023-12-02,"GERINDA POTONG WD 4""",PRIMA SEKAR,50000,1,pack, Req Banjarmasin ,SJ 001343
2023-12-02,Ban Vulkanisir Ready Panas 7.50-16/BSJ,922203,950000,1,Pcs, Req Banjarmasin ,
2023-12-02,Ban Vulkanisir Ready Panas 7.50-16/BSJ,21313319,950000,1,pcs, Req Banjarmasin ,
2023-12-02,VELG R16 L6 T:12mm,SBM,750000,2,pcs, Req Banjarmasin ,SJ 001343
2023-12-02,BAN DALAM 700/750-16 IBK,DIRGAPUTRA EKAPRATAMA,134390,2,pcs, Req Banjarmasin ,SJ 001343
2023-12-02,Marshet IBK R16 ,DIRGAPUTRA EKAPRATAMA,34965,2,pcs, Req Banjarmasin ,SJ 001343
2023-12-02,Piston CP E205,Dari Tangkil,0,2,set, CP Banjarmasin ,SJ 001343
2023-12-02,Busa,Dari Tangkil,0,1,roll, CP Banjarmasin ,SJ 001343
2023-12-02,Fuel Filter FVZ Bawah/ASTRA,I8-98092 481-A,136500,5,Pcs, Tangkil ,SJ 001336
2023-12-02,Sikaflex Grey 221,Mahkota Jaya Bhakti,105000,1,pcs, Tangkil L 9156 UA ,SJ 001336
2023-12-02,Masrhet R-20 Coklat,Sejati Motor,95000,1,pcs, Tangkil L 9156 UA ,SJ 001336
2023-12-02,KAIN WARNA,TOKO 27,12500,1,kg, Tangkil ,SJ 001336
2023-12-02,Dongkrak 32 Ton,*,500000,1,set, Tangkil ,SJ 001336
2023-12-02,BAN LUAR 825-16 SWL/SBM,Baru 04529315,1700000,1,pcs, TM 213 TANGKIL ,SJ 001336
2023-12-02,BAN LUAR 825-16 SWL/SBM,Baru 04028218,1700000,1,pcs, TM 213 TANGKIL ,SJ 001336
2023-12-02,BAN DALAM 750-16 SWL/SBM,SBM,175000,2,pcs, TM 213 TANGKIL ,SJ 001336
2023-12-02,MARSHET R16 GT,SBM,50000,2,pcs, TM 213 TANGKIL ,SJ 001336
2023-12-02,Oil Filter Kertas HI-POP 15607-1560L,Sumber Berkat,110000,1,pcs, Tangkil TM 201 ,SJ 001336
2023-12-02,Oil Filter Kertas HI-POP 15607-1351L,Sumber Berkat,55000,1,pcs, Tangkil TM 201 ,SJ 001336
2023-12-02,Filter Solar Bawah Sakura F-1304,Sumber Berkat,35000,1,pcs, Tangkil TM 201 ,SJ 001336
2023-12-04,Valve KIT Feed Pump / PENTIL SOLAR,73 Motor,20000,0.5,pack, WA 01 ,
2023-12-04,POMPA SOLAR BESI DENSO,73 MOTOR,210000,1,pcs, WA 01 ,
2023-12-04,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,11,ltr, WA 01 ,
2023-12-04,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,6,ltr, WA 01 ,
2023-12-04,Oil Engine MEDITRAN SX,15W-40,29200,3,ltr, N 9058 UF ,
2023-12-04,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr, N 8417 UE ,
2023-12-04,OIL PERTAMINA SAE 140,RORED HDA 140,36500,1.5,ltr, N 8417 UE ,
2023-12-04,Air Filter NKR / ASTRA,I7-55500 201 -A,230000,1,pcs, N 8105 UB ,Req 001239
2023-12-04,Ban Jasa Vulkanisir Dingin 750-16/MJS,2121325,950000,1,Pcs, N 9058 UF ,Req 001111
2023-12-04,BAN DALAM 700/750-16 IBK,DIRGAPUTRA EKAPRATAMA,134390,1,pcs, N 9058 UF ,Req 001111
2023-12-04,Marshet IBK R16 ,DIRGAPUTRA EKAPRATAMA,34965,1,pcs, N 9058 UF ,Req 001111
2023-12-04,RUMAH FILTER NMR71,73 MOTOR,170000,1,pcs, N 8515 UH ,
2023-12-04,V BELT A 41 MOULEND,OMEGA TECH,31000,2,pcs, N 8515 UH ,
2023-12-04,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr, N 8515 UH ,
2023-12-04,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,pcs, N 8515 UH ,
2023-12-04,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, N 8515 UH ,
2023-12-04,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs, N 8515 UH ,
2023-12-04,Ring Tembaga 8X14 ( 12 ),Cakra Motor,1500,20,pcs, N 8515 UH ,
2023-12-04,Ring Tembaga 10X16 ( 14 ),Cakra Motor,1500,20,pcs, N 8515 UH ,
2023-12-04,Ring Tembaga 12X18 ( 17 ),Cakra Motor,2000,20,pcs, N 8515 UH ,
2023-12-04,Sensor Filter Solar,Makmur Motor,35000,1,pcs, N 8515 UH ,
2023-12-04,SPACER COLLAR PINION Gardan NKR 8-97047 097-0,73 MOTOR,95000,1,pcs, Paving 3 ,
2023-12-04,Bearing Pinion NKR 71,P 27-6604 NSK,236500,1,pcs, Paving 3 ,
2023-12-04,Bearing Gardan 30309 DJR / JUB,30309 DJR,165500,1,pcs, Paving 3 ,
2023-12-04,Seal Pinion/MOB gardan  / PM SBY,8-97047609-0,45000,1,pcs, Paving 3 ,
2023-12-04,Bearing 30310 DJR Koyo,Lahar Jaya,235000,1,pcs, Paving 3 ,
2023-12-04,Bearing 3984/20 Koyo,73 Motor,180000,1,pcs, Paving 3 ,
2023-12-04,"Gerenda Selep 4""",*,11500,1,pcs, N 8477 UG ,
2023-12-04,Gerinda Potong 4'',*,3000,13,pcs, N 8477 UG ,
2023-12-04,Cable PTO 3.5m,73 Motor,110000,1,pcs, N 8477 UG ,
2023-12-04,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,20,ltr, N 8477 UG ,
2023-12-04,Visor Door/ Talang Pintu NKR,73 Motor,100000,1,set, N 9058 UF ,
2023-12-04,PASANG DAUN VELG R16,BAMBANG AS,150000,1,pcs, N 8310 UH ,
2023-12-04,DAUN VELG R16 MODEL MERCY,SBM,350000,1,pcs, N 8310 UH ,
2023-12-04,PASANG DAUN VELG R16,BAMBANG AS,150000,1,pcs, N 9429 UG ,
2023-12-04,Daun Velg L6-12mm Mercy,SBM,350000,1,pcs, N 9429 UG ,
2023-12-04,Ban Depan Luar 750-16 BS Ex DT / ASTRA ISUZU,DT 5565-13/DJ0723,1400000,1,set, N 9566 UG ,Req 001113
2023-12-04,Lampu 40 watt ,Kas ,50000,2,pcs, Pabrik  ,
2023-12-04,Sepatu Karyawan ,Kas 2/12,112500,16,Psg , Mamuju ,
2023-12-04,Baut Flange 10X40,Kas - B19,1750,25,pcs, N 8515 UH ,
2023-12-04,Mur Flange 10M,Kas - B19,750,25,pcs, N 8515 UH ,
2023-12-04,Dek Krup / Plat matahari HINO,Sumber Berkat,2800000,1,pcs, Tronton DA 1205 KD ,SJ 001346
2023-12-04,"KANVAS KOPLING 17"" ",SUMBER BERKAT DIESEL,1800000,1,pcs, Tronton DA 1205 KD ,SJ 001346
2023-12-04,DRIK LAKER/ RELEASE BEARING HINO CT70B KOYO,SUMBER BERKAT DIESEL,225000,1,pcs, Tronton DA 1205 KD ,SJ 001346
2023-12-04,Master Kopling Bawah HINO,73 Motor,730000,1,pcs, TM 222 Puntir ,SJ 001348
2023-12-05,Center Bearing NKR / Bandul JAPOON,73 MOTOR,235000,1,pcs, N 8105 UB ,
2023-12-05,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,15,ltr, WA 01 ,
2023-12-05,Oil Engine MEDITRAN SX,15W-40,29200,3,ltr, WA 01 ,
2023-12-05,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,6,ltr, WA 01 ,
2023-12-05,kawat Las RB 4.0 mm, * ,1650,20,pcs, Crusher ,
2023-12-05,Bearing UCP 208 KG,Dari Pak MUQ,70000,1, pcs , Crusher ,
2023-12-05,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,2,ltr, N 9849 UH ,
2023-12-05,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,1.5,ltr, N 9849 UH ,
2023-12-05,OIL PERTAMINA SAE 140,RORED HDA 140,36500,1,ltr, N 9849 UH ,
2023-12-05,Oil RORED HDA 90,CAHAYA GUNUNG JATI,38000,1.5,pcs, N 9849 UH ,
2023-12-05,OIL PERTAMINA SAE 140,RORED HDA 140,36500,2.5,ltr, Paving 3 ,
2023-12-05,Cat TC Admiral Blue 3461,Siwa Jaya,88000,1,kg, N 8477 UG ,
2023-12-05,Cat TC Admiral Blue 3461,Toko 27,82500,1,kg, N 8477 UG ,
2023-12-05,EPOXY DANA GREY + H,TOKO 27,82500,2,Kg, N 8477 UG ,
2023-12-05,SOLASI LISTRIK NATIONAL,BAROKAH,7000,1,Pcs, N 8515 UH ,
2023-12-05,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,1,ltr, N 8515 UH ,
2023-12-05,SEKRING / FUSE MINI 10A ( 50 PC ),73 MOTOR,3750,4,pcs, N 8271 UE ,
2023-12-05,Ban Vulkanisir Ready Panas 7.50-16/BSJ,F 3922,950000,1,pcs, N 9614 UH ,SJ 001347
2023-12-05,Ban Vulkanisir Ready Panas 7.50-16/BSJ,EBE 0522/DT 24154-4,950000,1,pcs, N 9614 UH ,SJ 001347
2023-12-05,BAN DALAM 700/750-16 IBK,DIRGAPUTRA EKAPRATAMA,134390,2,pcs, N 9614 UH ,SJ 001347
2023-12-05,Marshet IBK R16 ,DIRGAPUTRA EKAPRATAMA,34965,2,pcs, N 9614 UH ,SJ 001347
2023-12-05,Blander Las Samato Type M,Budi Jaya M,375000,1,pcs, Crusher Kediri 2 ,SJ 001347
2023-12-05,Baut 3/8X6 NC (14) 1 box,B19,1790,60,pcs, Crusher Kediri 2 ,SJ 001347
2023-12-05,Ring 3/8,B19,500,60,pcs, Crusher Kediri 2 ,SJ 001347
2023-12-06,Ban Luar 7.50-16 BS/BSN,T1202 HNJ0223,2175000,1,set, N 9426 UG ,Req 001117
2023-12-06,Ban Luar 7.50-16 BS/BSN,T1202 HNJ0323,2175000,1,set, N 9426 UG ,Req 001117
2023-12-06,FLASHER NMR,73 MOTOR,260000,1,pcs, N 9426 UG ,Req 001244
2023-12-06,Bearing Roda Depan Dalam / JUB,32210 J KOYO,121000,1,pcs, N 9426 UG ,Req 001244
2023-12-06,BAUT NAP FE KASAR,73 MOTOR,5500,2,pcs, N 9426 UG ,Req 001244
2023-12-06,LAMPU H4 24V PHILIPS,MAKMUR MOTOR,40000,1,pcs, N 9426 UG ,Req 001244
2023-12-06,Servis Rek End,Bengkel Tristar,135000,2,pcs, N 9426 UG ,Req 001244
2023-12-06,Boot Ball Joint,Bengkel Tristar,20000,2,pcs, N 9426 UG ,Req 001244
2023-12-06,Servis Tierod,Bengkel Tristar,135000,2,pcs, N 9426 UG ,Req 001244
2023-12-06,Boot Ball Joint,Bengkel Tristar,20000,2,pcs, N 9426 UG ,Req 001244
2023-12-06,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,1,pcs, N 9426 UG ,Req 001244
2023-12-06,Ban Jasa Vulkanisir Dingin 750-16/MJS,BA 1219,950000,1,pcs, N 8417 UE ,Req 001116
2023-12-06,Ban Jasa Vulkanisir Dingin 750-16/MJS,EBE 3719,950000,1,pcs, N 8417 UE ,Req 001116
2023-12-06,BAN DALAM 700/750-16 IBK,DIRGAPUTRA EKAPRATAMA,134390,1,pcs, N 8417 UE ,Req 001116
2023-12-06,Marshet IBK R16 ,DIRGAPUTRA EKAPRATAMA,34965,1,pcs, N 8417 UE ,Req 001116
2023-12-06,VELG R16 T:12mm,SBM,825000,1,pcs, N 8417 UE ,
2023-12-06,Ban Luar 7.50-16 BS/BSN,T1201 HNJ0223,2175000,1,set, N 9446 UG ,Req 001115
2023-12-06,Ban Luar 7.50-16 BS/BSN,T1202 HNJ0223,2175000,1,set, N 9446 UG ,Req 001115
2023-12-06,Kanvas Rem NKR 71,DIRGAPUTRA EKAPRATAMA,41125,2,pcs, N 9446 UG ,Req 001242
2023-12-06,Bearing Roda Depan Dalam / JUB,32210 J KOYO,121000,1,pcs, N 9446 UG ,Req 001242
2023-12-06,KingPin Kit NKR 71,73 Motor,500000,0.5,set, N 9446 UG ,Req 001242
2023-12-06,Ban Luar 7.50-16 BS/BSN,T1202 HNJ0223,2175000,1,set, N 8310 UH ,Req 001114
2023-12-06,Ban Luar 7.50-16 BS/BSN,T1202 HNJ0223,2175000,1,set, N 8310 UH ,Req 001114
2023-12-06,Bulb H4-24V 100/90W,73 Motor,40000,1,Pcs, N 8310 UH ,Req 001240
2023-12-06,Stop Lamp NKR 71 - RH,73 Motor,50000,1,pcs, N 8310 UH ,Req 001240
2023-12-06,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,15,ltr, WA 01 ,
2023-12-06,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,5,ltr, WA 01 ,
2023-12-06,"As Drat 3/4""",Putra Cakra,54000,2,pcs, N 8515 UH ,
2023-12-06,"Mur 3/4""",Putra Cakra,2500,8,pcs, N 8515 UH ,
2023-12-06,Hose / Selang Oli Power Steering NKR71,Makmur Motor,190000,1,pcs, N 8515 UH ,
2023-12-06,ACCU NS70 12V RCA BATT,DIRGAPUTRA EKAPRATAMA,810668,2,pcs, N 8477 UG ,Req 001241
2023-12-06,Cat Top Color Hitam 0020,Toko 27,82500,2,kg, N 8477 UG ,
2023-12-06,Gerinda Potong 4'',*,3000,6,pcs, N 8477 UG ,
2023-12-06,LEM AUTOSEALER,MAKMUR MOTOR,12500,1, pcs , N 8477 UG ,
2023-12-06,Thinner Super,Siwa Jaya,17000,20,ltr, N 8477 UG ,
2023-12-06,BAN DALAM 700/750-16 IBK,DIRGAPUTRA EKAPRATAMA,134390,1,pcs, N 9492 UH ,
2023-12-06,CROSS JOINT GUD 88,CAKRA MOTOR,110000,2,pcs, N 8271 UE ,
2023-12-06,CLAMP ACCU,73 MOTOR,30000,1,set, N 8271 UE ,
2023-12-06,Oil Engine MEDITRAN SX,15W-40,29200,2,ltr, N 9058 UF ,
2023-12-06,SEAL REM 40493 R,73 MOTOR,10000,2,pcs, N 9849 UH ,
2023-12-06,SEAL DEBU ,73 Motor,4000,2,pcs, N 9849 UH ,
2023-12-06,SEAL RODA DEPAN NKR71,73 MOTOR,47500,1,pcs, N 9849 UH ,
2023-12-06,Bearing 30309 DJR Koyo,Lahar Jaya,190000,1,pcs, Paving 3 ,
2023-12-06,LEM AUTOSEALER,MAKMUR MOTOR,12500,1, pcs , Paving 3 ,
2023-12-06,OIL PERTAMINA SAE 140,RORED HDA 140,36500,12,ltr, Paving 3 ,
2023-12-06,Baut Cross Joint NKR 71,Makmur Motor,7500,4,set, Paving 3 ,
2023-12-06,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,2,pcs, N 8761 UG ,Req 001118
2023-12-06,LEM AUTOSEALER,MAKMUR MOTOR,12500,2, pcs , N 8761 UG ,Req 001118
2023-12-06,OIL PERTAMINA SAE 140,RORED HDA 140,36500,1.5,ltr, N 8761 UG ,Req 001118
2023-12-06,Pajak STNK + Ongkos P. Edi ,Kas ,1977800,1,unit , N 9566 UG ,
2023-12-06,Pajak STNK + Ongkos P. Edi ,Kas ,1977800,1,unit , N 9581 UG  ,
2023-12-06,Pajak STNK + Ongkos P. Edi ,Kas ,1899800,1,unit , N 8417 UE ,
2023-12-06,Bensin Ecre ,Kas ,12000,1,ltr , Cuci Mesin N 8515 UH  ,
2023-12-06,THINNER SUPER,SIWA JAYA,17000,1,ltr, TM 201 & CP 02 ,SJ 001345
2023-12-06,SOLASI KERTAS BESAR,SUMBER ALAM JAYA ATK,8000,1,pcs, TM 201 & CP 02 ,SJ 001345
2023-12-06,CAT TOP COLOR METRO ORANGE 6237,SIWA JAYA,88000,1,Kg, TM 201 & CP 02 ,SJ 001345
2023-12-06,Packing Set EF750/Hino Profia Furai,Sumber Berkat Diesel,1750000,1,set, TM 201 Tangkil ,SJ 001345
2023-12-06,Metal Bulan EF750/Hino Profia,Sumber Berkat Diesel,700000,1,set, TM 201 Tangkil ,SJ 001345
2023-12-06,Spiral Knalpot P:30cm ZM,Sumber Berkat Diesel,600000,1,pcs, TM 201 Tangkil ,SJ 001345
2023-12-06,Botolan Klep EF750/Hino Profia Kotama,Sumber Berkat Diesel,95000,8,pcs, TM 201 Tangkil ,SJ 001345
2023-12-06,Filter Oli Hydraulic Element US L03-2819,Asia Timur,95000,1,pcs, TM 201 Tangkil ,SJ 001345
2023-12-06,Servis Tierod Transmisi,Bengkel Tristar,75000,2,pcs, Tronton DA 1205 KD ,SJ 001345
2023-12-06,Grease Bearing SHELL - Gadus S2V150C 3,Panca Putra Mitra Tama,1500000,2,pail, Crusher Puntir  ,SJ 001349
2023-12-06,Oil Engine MEDITRAN SX 15W-40,CAHAYA GUNUNG JATI,6100000,1,drum, Armada Puntir  ,SJ 001349
2023-12-06,Oil Hydraulic Turalik 69,CAHAYA GUNUNG JATI,5600000,1,drum, Puntir Readymix ,SJ 001350
2023-12-06,Kontaktor SN125 Mitsubishi,Ipul Electric,1865000,4,pcs, Mojoagung ,SJ 001351
2023-12-06,Kontaktor ST100 Mitsubishi,Ipul Electric,1400000,2,pcs, Mojoagung ,SJ 001351
2023-12-07,DOP ENGKEL 24V,Makmur Motor,4000,2,pcs, N 8477 UG ,
2023-12-07,DOP DOBEL 24V,Makmur Motor,4000,2,pcs, N 8477 UG ,
2023-12-07,Dop/Bulb T10 24v,Cakra Motor,2500,6,pcs, N 8477 UG ,
2023-12-07,Switch Rem FE,Cakra Motor,30000,1,pcs, N 8477 UG ,
2023-12-07,Kawat Las RB 3.2 mm,*,1000,10,pcs, N 8477 UG ,
2023-12-07,Kawat Las RB 4.0 mm,*,1565,10,pcs, N 8477 UG ,
2023-12-07,Tabung Gas O2,,75000,1,tbg, N 8477 UG ,
2023-12-07,Drag Link Elf NQR/NMR71,73 Motor,1600000,1,pcs, N 8477 UG ,
2023-12-07,Kabel PTO 2.5mtr,73 Motor,102500,1,pcs, N 8477 UG ,
2023-12-07,QUICK COUPLING SH20,Cakra Motor,20000,2,pcs, Mekanik ,
2023-12-07,NEPEL COUPLING PH20,Cakra Motor,10000,3,pcs, Mekanik ,
2023-12-07,King Pin KIT NKR 71 ISUZU,73 Motor,500000,0.5,set, N 9849 UH ,
2023-12-07,Servis Tierod,Bengkel Tristar,135000,2,pcs, N 9849 UH ,
2023-12-07,Boot Ball Joint,Bengkel Tristar,20000,2,pcs, N 9849 UH ,
2023-12-07,Oil Engine MEDITRAN SX,15W-40,29200,9,ltr, N 9435 UG ,Req 001119
2023-12-07,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,pcs, N 9435 UG ,Req 001119
2023-12-07,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, N 9435 UG ,Req 001119
2023-12-07,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs, N 9435 UG ,Req 001119
2023-12-07,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,1,pcs, N 9435 UG ,Req 001119
2023-12-07,Wiper Blade 18'' / Kipas Kaca,73 Motor,40000,2,pcs, N 9435 UG ,Req 001119
2023-12-07,Seal Rem 40493,73 Motor,10000,4,pcs, N 9435 UG ,Req 001119
2023-12-07,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,16,ltr, WA 01 ,
2023-12-07,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,7,ltr, WA 01 ,
2023-12-07,LAMPU H4 24V PHILIPS,MAKMUR MOTOR,40000,1,pcs, N 8105 UB ,
2023-12-07,Sarung Tangan Putih Polos,Prima Sekar,14500,10,lusin, Paving ,
2023-12-07,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,2,ltr, N 9566 UG ,
2023-12-07,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,0.5,ltr, N 9566 UG ,
2023-12-07,FUEL FILTER DMAX I6-98159 693-0,ASTRA ISUZU,75000,1,pcs, N 9613 UH Lukman ,
2023-12-07,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs, N 9613 UH Lukman ,
2023-12-07,Oil Engine MEDITRAN SX PLUS ( 200 L ),CAHAYA GUNUNG JATI,33750,10,ltr, N 9613 UH Lukman ,
2023-12-07,Flasher NMR71 (B),73 Motor,100000,1,pcs, N 9492 UH ,
2023-12-07,Ban Luar 750-16 BS/BSN,DK 5565-50,1700000,1,pcs, N 9492 UH ,Req 001120
2023-12-07,BAN DALAM 700/750-16 IBK,DIRGAPUTRA EKAPRATAMA,134390,1,pcs, N 9492 UH ,Req 001120
2023-12-07,Marshet IBK R16 ,DIRGAPUTRA EKAPRATAMA,34965,1,pcs, N 9492 UH ,Req 001120
2023-12-07,Valve KIT Feed Pump / PENTIL SOLAR,73 Motor,20000,1,pack, TM 208 ,SJ 001352
2023-12-07,FUEL FILTER DONALDSON J86-21842,UD. SEMPURNA,137500,2,pcs, TM 213 ,SJ 001352
2023-12-07,Oil Filter Mix FAW C-5003,Prapat Tunggal Cipta,119880,1,pcs, TM 212 ,SJ 001352
2023-12-07,Oil Engine Meditran S-50,CAHAYA Gunung JATI,32800,40, ltr , Tangkil ,SJ 001352
2023-12-08,Oil Filter BEIBEN (DONALDSON) P553771,Pak Muq - SBY,93500,1, pcs , WA 01 ,
2023-12-08,Oil Engine MEDITRAN SX,15W-40,29200,12,ltr, WA 01 ,
2023-12-08,V Belt Bando B 57,Cakra Motor,63000,2,pcs, WA 01 ,
2023-12-08,Tabung o2,*,75000,2,tbg, WA 01 ,
