tanggal,deskripsi,nomor_part,harga,qty,satuan,pengguna,keterangan
2024-01-15,Bearing Gardan 30309 DJR ,JAYA UTAMA BEARINGS,166900,1,pcs, N 9456 UG ,
2024-01-15,Bearing Gardan 30310 DJR ,JAYA UTAMA BEARINGS,196500,1,pcs, N 9456 UG ,
2024-01-15,Bearing Gardan 3984/20,JAYA UTAMA BEARINGS,155000,2,pcs, N 9456 UG ,
2024-01-15,Bearing Pinion NMR / J 30-1 ACG38,JAYA UTAMA BEARINGS,302500,1,pcs, N 9456 UG ,
2024-01-15,Ring Lock Pinion Gardan,73 MOTOR,30000,1,pcs, N 9456 UG ,
2024-01-15,Seal Pinion/MOB gardan  / PM SBY,8-97047609-0,45000,1,pcs, N 9456 UG ,
2024-01-15,Lem Autosealer,Makmur Motor,12500,1,pcs, N 9456 UG ,
2024-01-15,Ban Luar 750-16/MJS Vulkanisir Dingin,F1123/6869,1050000,1,pcs, N 8502 UA ,Req 000506
2024-01-15,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,1,Ltr, N 8502 UA ,
2024-01-15,Oil Engine MEDITRAN SX,15W-40,29200,1.5,Ltr, N 8502 UA ,
2024-01-15,Kawat Las RB 4.0 mm,,1565,20,pcs, Crusher ,
2024-01-15,Cat Top Color Metro Orange 222-6237,Toko 27,82500,3,kg, Crusher 2 Mamuju ,
2024-01-15,BAUT RODA NKR71 RR-LH MITSUDA,73 MOTOR,57500,3,pcs, N 8310 UH ,Req 000552
2024-01-15,Mur Bagong NKR71,73 Motor,85000,1,pcs, N 8310 UH ,
2024-01-15,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.5,ltr, Pak Kris ,
2024-01-15,Oil Engine MEDITRAN SX,15W-40,29200,9,Ltr, N 8624 UG ,Req 000553
2024-01-15,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,Pcs, N 8624 UG ,Req 000553
2024-01-15,Air Filter NKR / ASTRA,I7-55500 201 -A,230000,1,Pcs, N 8624 UG ,Req 000553
2024-01-15,BAUT RODA NKR71 RR-LH MITSUDA,73 MOTOR,57500,2,pcs, N 8428 BF ,Req 000554
2024-01-15,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,2,pcs, N 8428 BF ,Req 000554
2024-01-15,Ban Luar 750-16 BS/BSN Depan,DK 5565-50/DJ2723,1700000,1,pcs, N 8428 BF ,Req 000510
2024-01-15,Bensin Ecer ,Kas - Repair Gardan ,12000,2,ltr, N 9456 UG ,
2024-01-15,Kain Warna,Kas - Toko 27,12500,8,kg, Mekanik ,
2024-01-15,Lampu LED 9W ,Kas,15000,1,Pcs, Lampu Pos ,
2024-01-15,Ban Vulkanisir Jadi Dingin Ban 1000-20,UJB 950,1650000,1,pcs, Tangkil ,SJ 000737
2024-01-15,Ban Vulkanisir Jadi Dingin Ban 1000-20,UJB 951,1650000,1,pcs, Tangkil ,SJ 000737
2024-01-15,Ban Vulkanisir Jadi Dingin Ban 1000-20,UJB 952,1650000,1,pcs, Tangkil ,SJ 000737
2024-01-15,Ban Vulkanisir Jadi Dingin Ban 1000-20,UJB 953,1650000,1,pcs, Tangkil ,SJ 000737
2024-01-15,Ban Vulkanisir Jadi Dingin Ban 1000-20,UJB 954,1650000,1,pcs, Tangkil ,SJ 000737
2024-01-15,Ban Vulkanisir Jadi Dingin Ban 1000-20,UJB 955,1650000,1,pcs, Tangkil ,SJ 000737
2024-01-15,Pompa Solar Besi Denso,73 Motor,210000,1,pcs, Tangkil ,SJ 000737
2024-01-15,Valve Kit/Pentil Solar,73 MOTOR,20000,1,set, Tangkil ,SJ 000737
2024-01-15,Waterpump Grandmax Bierkens,Sentral Sakti Motor,290000,1,pcs, Grandmax Paving Diperbaiki Tangkil ,SJ 000737
2024-01-15,Thermostat Grandmax Tama,Sentral Sakti Motor,140000,1,pcs, Grandmax Paving Diperbaiki Tangkil ,SJ 000737
2024-01-15,Switch Temperatur Grandmax,Sentral Sakti Motor,180000,1,pcs, Grandmax Paving Diperbaiki Tangkil ,SJ 000737
2024-01-15,Valve HIGH LOW BEIBEN,ABADI BINTANG,385000,1,pcs, Tangkil TM 210 ,SJ 000737
2024-01-15,LEM THREEBOND ,73 MOTOR,30000,1,pcs, Grandmax Paving Diperbaiki Tangkil ,SJ 000737
2024-01-15,Ban Dalam 900-20 BR-9,Berkah Sigma Jaya,245000,6,pcs, Tangkil ,SJ 000737
2024-01-15,Marshet R20 Swallow,Berkah Sigma Jaya,90000,6,pcs, Tangkil ,SJ 000737
2024-01-15,Thinner Super,Kas - Siwa Jaya,17000,20,ltr, Crusher 2 Mamuju ,
2024-01-16,Oil Engine MEDITRAN SX PLUS ( 200 L ),Cahaya Gunung Jati,33750,11.5,ltr, N 8271 UF ,REQ 000556
2024-01-16,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,pcs, N 8271 UF ,REQ 000556
2024-01-16,Fuel Filter NKR & NMR / ASTRA,I8 98037481-A,90675,1,pcs, N 8271 UF ,REQ 000556
2024-01-16,FUEL FILTER DMAX I6-98159 693-0,ASTRA ISUZU,75000,1,pcs, N 8271 UF ,REQ 000556
2024-01-16,Oil Engine MEDITRAN SX PLUS ( 200 L ),Cahaya Gunung Jati,33750,11.5,ltr, N 8448 UF ,REQ 000555
2024-01-16,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,ltr, N 8448 UF ,REQ 000555
2024-01-16,Fuel Filter NKR & NMR / ASTRA,I8 98037481-A,93000,1,pcs, N 8448 UF ,REQ 000555
2024-01-16,FUEL FILTER DMAX I6-98159 693-0,ASTRA ISUZU,75000,1,pcs, N 8448 UF ,REQ 000555
2024-01-16,BAUT RODA BELAKANG KANAN NKR71,73 MOTOR,57500,2,pcs, N 8448 UF ,REQ 000555
2024-01-16,Cat Top Color Metro Orange 222-6237,Toko 27,82500,6,kg, Crusher 2 Mamuju ,
2024-01-16,TOP COLOR 6237 METRO ORANGE,SIWA JAYA,88000,3,kg, Crusher 2 Mamuju ,
2024-01-16,Thinner Super,SIWA JAYA,17000,20,ltr, Crusher 2 Mamuju ,
2024-01-16,Kawat Las RB 3.2,Brillant,1000,15,pcs, Crusher 2 Mamuju ,
2024-01-16,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,1,pcs, N 8417 UE ,
2024-01-16,Marshet R16 Swallow,Berkah Sigma Jaya,50000,1,pcs, N 8417 UE ,
2024-01-16,OIL PERTAMINA SAE 140,RORED HDA 140,36500,1.5,Ltr, N 8417 UE ,
2024-01-16,Oil Engine MEDITRAN SX,15W-40,29200,1.5,Ltr, N 8417 UE ,
2024-01-16,Center Bolt/ Sunduk Pir NKR71,73 Motor,40000,2,pcs, Paving 3 ,
2024-01-16,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,16000,2,pcs, Paving 3 ,
2024-01-16,"WP 1""",Putra Cakra,2000,15,pcs, Paving 3 ,
2024-01-16,Splitpen/Pin Lock 5 x 60,Putra Cakra,2500,15,pcs, Paving 3 ,
2024-01-16,Baut MBNC 3/4 x 3,Putra Cakra,9800,10,pcs, Paving 3 ,
2024-01-16,Baut MBNC 5/8 x 2,Putra Cakra,4700,20,pcs, Paving 3 ,
2024-01-16,"WP 5/8""",Putra Cakra,750,20,pcs, Paving 3 ,
2024-01-16,"WL 5/8""",Putra Cakra,300,20,pcs, Paving 3 ,
2024-01-16,"WP 3/4""",Putra Cakra,900,10,pcs, Paving 3 ,
2024-01-16,Ban Luar 750-16/MJS Vulkanisir Dingin,F1123/0443,1050000,1,pcs, N 9058 UF ,REQ 000511
2024-01-16,Ban Luar 750-16/MJS Vulkanisir Dingin,F3222/9928,1050000,1,pcs, N 9058 UF ,REQ 000511
2024-01-16,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2024-01-16,Oil Engine MEDITRAN SX,15W-40,29200,1.5,Ltr, WA 01 ,
2024-01-16,Sarung Tangan Putih Polos,Prima Sekar,14500,10,lusin, Paving ,
2024-01-16,Jasa Repair Velg ,Triyenny Jaya,60000,1,pcs, N 9429 UG ,REQ 000557
2024-01-16,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs, N 9429 UG ,REQ 000557
2024-01-16,Daun Velg L-6 LANTECH,P/N,400000,1,Pcs, N 9429 UG ,REQ 000557
2024-01-16,Ban Luar ORI 1000-20 BS/BSN,UJB 919,3575000,1,pcs, L 9573 CH PUNTIR ,SJ 000736
2024-01-16,Ban Luar ORI 1000-20 BS/BSN,UJB 905,3575000,1,pcs, L 9573 CH PUNTIR ,SJ 000736
2024-01-16,Ban Dalam 900-20 BR-9,Berkah Sigma Jaya,245000,2,pcs, L 9573 CH PUNTIR ,SJ 000736
2024-01-16,Marshet R20 Swallow,Berkah Sigma Jaya,90000,2,pcs, L 9573 CH PUNTIR ,SJ 000736
2024-01-16,Ban Luar 750-16/MJS Vulkanisir Dingin,F1123/7129,1050000,1,pcs,N 9489 UH Puntir,SJ 000736
2024-01-16,Servis Dynamo 7.5 HP,ARY DINAMO,175000,1,pcs, Screw Ayakan Puntir ,SJ 000736
2024-01-16,Ban Luar 750-16 Y866 DRT/DGP,311 103 5317,1809287,1,pcs, N 8308 UH ,SJ 000741/Req 000513
2024-01-16,Ban Luar 750-16 Y866 DRT/DGP,309 201 5706,1809287,1,pcs, N 8308 UH ,SJ 000741/Req 000513
2024-01-16,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,2,pcs, N 8308 UH ,SJ 000741
2024-01-16,Marshet R16 Swallow,Berkah Sigma Jaya,50000,2,pcs, N 8308 UH ,SJ 000741
2024-01-16,Oil Filter BEIBEN (DONALDSON),P553771,93500,1,Pcs, Loader SEM Pare ,SJ 000741
2024-01-16,BAUT RODA BLKG NKR71 IS02 RR-LH/IBK,DIRGAPUTRA EKAPRATAMA,58142,5,pcs, Pare ,SJ 000741
2024-01-16,Servis Dongkrak ,Dulsalam Service,150000,1,pcs, Pare ,SJ 000741
2024-01-16,Baut 3/8X6 NC (14) 1 box,Kas - B. 19,1790,60,pcs, Ayakan Crusher ,
2024-01-17,Air Accu PEGASUS,Cakra Motor,10000,3,btl, WA 01 ,
2024-01-17,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2024-01-17,Fuel Filter J8620120,UD Sempurna,72000,1,pcs, WA 01 ,
2024-01-17,Cat TC Metro Orange,Toko Cat 73 ,98000,1,pcs, Crusher 2 Mamuju ,
2024-01-17,Vernis Autoglow 4010 + H + Thinner,Siwa Jaya,245000,2,set, Crusher 2 Mamuju ,
2024-01-17,Kawat Las RB 3.2,Brillant,1000,20,pcs, Crusher 2 Mamuju ,
2024-01-17,FLAPDISC 60,PRIMA SEKAR,5750,2,pcs, Crusher 2 Mamuju ,
2024-01-17,"Gerinda Potong WD 4""",Prima Sekar,2500,2,pack, Paving 3 ,
2024-01-17,Limit Switch CWLCA FORT Besar,Ipul Electric,175000,1,pcs, Paving 3 ,
2024-01-17,Center Bolt/ Sunduk Pir NKR71,73 Motor,40000,2,pcs, Paving 3 ,
2024-01-17,Kawat Las RB 3.2,Brillant,1000,6,pcs, Paving 3 ,
2024-01-17,Spring/Pir Gas NKR 71,73 Motor,130000,1,pcs, N 8105 UB ,
2024-01-17,Oil Engine MEDITRAN SX,15W-40,29200,1.5,Ltr, N 8515 UH ,
2024-01-17,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.5,ltr, Forklift Kuning ,
2024-01-17,Rubber Eng. Foot LH I8-97122 895-1,Astra Isuzu,780000,1,pcs, N 8271 UE ,
2024-01-17,Rubber Eng. Foot RH I8-97122 893-1,Astra Isuzu,780000,1,pcs, N 8271 UE ,
2024-01-17,Fuel Filter NKR & NMR I8 98037481-A,Astra Isuzu,90675,1,Pcs,N 8427 BF,REQ 000558
2024-01-17,Fuel Filter  HINO 23401-1332L/SBD,SUMBER BERKAT DIESEL,39000,1,pcs,N 8427 BF,REQ 000558
2024-01-17,Stoper Depan NMR 71,73 Motor,85000,2,pcs,N 8427 BF,REQ 000558
2024-01-17,BAUT RODA BLKG NKR71 IS02 RR-LH/IBK,DIRGAPUTRA EKAPRATAMA,58142,1,pcs,N 8427 BF,REQ 000558
2024-01-17,Oil Filter NKR & NMR I6-97247 514-0,Astra Isuzu,94575,1,Pcs,N 8432 BF, REQ 000559 
2024-01-17,Oil Engine MEDITRAN SX,15W-40,29200,9,Ltr,N 8432 BF, REQ 000559 
2024-01-17,Arang Gerinda 459A Makita,Rejo Joyo,45000,2,pcs, Mekanik ,
2024-01-17,Grease Gun Manual,Toko Sakti,200022,1,pcs, Paving ,
2024-01-17,Selang Besi Grease Gun,Toko Sakti,39960,1,pcs, Paving ,
2024-01-17,Baut 5/8x3hc,B19,6250,8,pcs, Paving 3 ,
2024-01-17,Baut 5x8x4hc,B19,7500,8,pcs, Paving 3 ,
2024-01-17,Ring Plat 5/8,B19,1000,16,pcs, Paving 3 ,
2024-01-17,Ring Pir 5/8,B19,500,16,pcs, Paving 3 ,
2024-01-17,Bearing 6310ZZ Koyo,Lahar Jaya,200000,2,pcs, Cp 05 Tangkil ,SJ 002453
2024-01-17,Master Kopling Atas Fuso 5/8,73 Motor,400000,1,pcs, Cp 03 Tangkil ,SJ 002453
2024-01-17,Hose 1/2,Asia Timur,250000,1,pcs, Tangkil TM 210 ,SJ 002453
2024-01-17,Mata Kunci Shock Bintang ,Rejo Joyo,100000,1,pcs, Tangkil ,SJ 002453
2024-01-17,Switch Dinamo Starter CX7 Isuzu,BJL Malang,1237500,1,pcs, Cp 04 Tangkil ,SJ 002453
2024-01-17,Coolant Radiator 5 ltr,73 Motor,40000,2,gln, Grandmax Paving ,SJ 002451
2024-01-17,Valve Kit/Pentil Solar,73 MOTOR,20000,1,set, Tangkil ,SJ 002451
2024-01-17,Air Dryer Wabco Beiben,Abadi Bintang,1795000,1,pcs, TM 208  ,SJ 002451
2024-01-17,Regulator Bospom Beiben Double Cabin,Abadi Bintang,475000,1,pcs, Tangkil TM 210 ,SJ 002451
2024-01-17,Lampu Mayang Depan isuzu CP,,0,3,pcs, CP 08 ,SJ 002451
2024-01-17,Jasa Vulkanisir Dingin Ban 1000-20,UJB 263,1050000,1,pcs, Tangkil ,SJ 002451
2024-01-17,Jasa Vulkanisir Dingin Ban 1000-20,UJB 491,1050000,1,pcs, Tangkil ,SJ 002451
2024-01-17,Ban Luar 1000-20 BS/BSN,UJB 921,3575000,1,pcs, Tangkil TM 209 ,SJ 002451
2024-01-17,Ban Luar 1000-20 BS/BSN,UJB 922,3575000,1,pcs, Tangkil TM 210 ,SJ 002451
2024-01-17,Oil Engine MEDITRAN SX,15W-40,6100000,1,drum, Puntir Paving ,SJ 002452
2024-01-17,Repair Gardan,,0,1,set, N 9489 UH pak Giran ,SJ 002452
2024-01-17,ACCU NS70 12V RCA BATT,DIRGAPUTRA EKAPRATAMA,851282,2,pcs, S 9148 AA Puntir ,SJ 002452
2024-01-17,AIR ZUUR RCA 1 LITER/BOTOL,DIRGAPUTRA EKAPRATAMA,0,8,pcs, Puntir ,SJ 002452
2024-01-17,Switch/Otomatis Klakson ,,95000,2,Pcs ,Tangkil ,SJ 002451
2024-01-17,Valve Check Hino ,,45000,1,Pcs ,Tangkil ,SJ 002451
2024-01-18,Vernis Auto Glow Set + Thinner,Toko Cat 73 ,225000,3,set, Crusher 2 Mamuju ,
2024-01-18,Cat TC Metro Orange,Toko Cat 73 ,98000,10,pcs, Crusher 2 Mamuju ,
2024-01-18,Thinner Super ,Siwa Jaya,17000,40,ltr, Crusher 2 Mamuju ,
2024-01-18,FLAPDISC 60,PRIMA SEKAR,5750,2,pcs, Crusher 2 Mamuju ,
2024-01-18,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,16000,1,pcs, Crusher 2 Mamuju ,
2024-01-18,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,1,Ltr, WA 01 ,
2024-01-18,ACCU N 100 12V RCA BATT,DIRGAPUTRA EKAPRATAMA,1241007,2,pcs, WA 01 ,
2024-01-18,Clamp ACCU ,73 Motor,30000,1,set, WA 01 ,
2024-01-18,OIL PERTAMINA SAE 140,RORED HDA 140,36500,1.5,Ltr, N 8502 UA ,
2024-01-18,Minyak Rem Prestone,Dot 3,75000,0.8,ltr, N 8417 UE ,
2024-01-18,OIL PERTAMINA SAE 140,RORED HDA 140,36500,2,Ltr, N 8417 UE ,
2024-01-18,Jasa Vulkanisir Dingin Ban 750-16,Gt 0423,725000,1,pcs, N 8515 UH ,Req 000742
2024-01-18,BAN LUAR 750-16 DPN SWL,1712120,1425000,1,pcs, N 8515 UH ,Req 000742
2024-01-18,Ban Dalam 750-16 SWL,SBM,175000,1,pcs, N 8515 UH ,Req 000742
2024-01-18,Marshet R16 SWL,SBM,50000,1,pcs, N 8515 UH ,Req 000742
2024-01-18,Gear Pinion Crown Wheel / NMR 71 / 43x7,ASTRA ISUZU,4192500,1,Set, N 9489 UH ,
2024-01-18,BAUT RODA BLKG NKR71 IS02 RR-LH/IBK,DIRGAPUTRA EKAPRATAMA,58142,4,pcs, N 8444 UF ,Req 000560
2024-01-18,Kawat Las RB 3.2,Brillant,1000,3,pcs, N 8444 UF ,Req 000560
2024-01-18,Oil Engine MEDITRAN SX PLUS ( 200 L ),Cahaya Gunung Jati,33750,11.5,ltr, N 8444 UF ,Req 000560
2024-01-18,FUEL FILTER DMAX I6-98159 693-0,ASTRA ISUZU,75000,1,Pcs, N 8444 UF ,Req 000560
2024-01-18,Fuel Filter NKR & NMR I8 98037481-A,Astra Isuzu,90675,1,Pcs, N 8444 UF ,Req 000560
2024-01-18,Oil Filter NKR & NMR I6-97247 514-0,Astra Isuzu,94575,1,Pcs, N 8444 UF ,Req 000560
2024-01-18,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,15,Ltr, N 8448 UF ,
2024-01-18,Hose Power Oil ,Jaya Raya,615000,1,pcs, N 8448 UF ,
2024-01-18,Bensin Ecer ,Kas ,12000,2,ltr, Cuci Gardan N 9489 UH ,
2024-01-18,Bongkar Pasang Ban Loader ,Kas ,250000,1,Pcs, WA 01 ,
2024-01-18,Kunci Sok 3/4 x 22mm,Rejo Joyo Teknik,125000,1,pcs, Puntir Readymix ,Sj 002455
2024-01-18,OIL PERTAMINA SAE 140,RORED HDA 140,36500,20,Ltr, Puntir Paving ,Sj 002454
2024-01-18,Matras Paving 6cm,,0,1,set, Puntir Paving  ,Sj 002454
2024-01-19,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,3,Ltr, WA 01 ,
2024-01-19,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,2,Ltr, WA 01 ,
2024-01-19,Oil Engine MEDITRAN SX,15W-40,29200,2,Ltr, WA 01 ,
2024-01-19,Oil Engine MEDITRAN SX,15W-40,29200,1.5,Ltr, N 9058 UF ,
2024-01-19,Minyak Rem Prestone,Dot 3,75000,0.3,ltr, N 9058 UF ,
2024-01-19,Bearing Gardan 30309 DJR ,JAYA UTAMA BEARINGS,166900,1,pcs, N 9489 UH ,
2024-01-19,Bearing Gardan 30310 DJR ,JAYA UTAMA BEARINGS,196500,1,pcs, N 9489 UH ,
2024-01-19,SPACER COLLAR PINION Gardan NMR 1-41219004-0,73 MOTOR,160000,1,pcs, N 9489 UH ,
2024-01-19,Ring Lock Pinion Gardan,73 MOTOR,30000,1,pcs, N 9489 UH ,
2024-01-19,Seal Pinion/MOB gardan  / PM SBY,8-97047609-0,45000,1,pcs, N 9489 UH ,
2024-01-19,Bearing Pinion NMR / J 30-1 ACG38,JAYA UTAMA BEARINGS,302500,1,pcs, N 9489 UH ,
2024-01-19,Vernis Autoglow 4010 + H + Thinner,Siwa Jaya,245000,2,set, Crusher 2 Mamuju ,
2024-01-19,Cat TC Metro Orange,Toko Cat 73 ,98000,1,pcs, Crusher 2 Mamuju ,
2024-01-19,Tabung O2,*,75000,1,tbg, Paving 3 ,
2024-01-19,Ban Luar 750-16 Y866 DRT/DGP,309 304 1232,1809287,1,pcs, N 9614 UH ,REQ 000514
2024-01-19,Ban Luar 750-16 Y866 DRT/DGP,309 204 0655,1809287,1,pcs, N 9614 UH ,REQ 000514
2024-01-19,Oil Filter NKR & NMR I6-97247 514-0,Astra Isuzu,94575,1,Pcs, N 8333 UH ,REQ 000562
2024-01-19,Oil Engine MEDITRAN SX PLUS ( 200 L ),Cahaya Gunung Jati,33750,11.5,ltr, N 8333 UH ,REQ 000562
2024-01-19,Pir Extra Ory No.5,73 motor,210000,1,pcs, N 8333 UH ,REQ 000562
2024-01-19,Minyak Rem Prestone,Dot 3,75000,0.3,ltr, N 8333 UH ,REQ 000562
2024-01-19,Kontaktor LCID18 / 220v,IPUL Electric,320500,3,pcs, BPO Mamuju ,SJ 002456
2024-01-19,Thermal LRD 21 Schneider,IPUL Electric,335000,3,pcs, BPO Mamuju ,SJ 002456
2024-01-19,Kontaktor LCID09 / 220v,IPUL Electric,207000,3,pcs, BPO Mamuju ,SJ 002456
2024-01-19,Thermal LRD 10,IPUL Electric,295000,3,pcs, BPO Mamuju ,SJ 002456
2024-01-19,Kontaktor LCID12 / 220v,IPUL Electric,245000,1,pcs, BPO Mamuju ,SJ 002456
2024-01-19,Thermal LRD 12,IPUL Electric,295000,1,pcs, BPO Mamuju ,SJ 002456
2024-01-19,Kontaktor LCID40 / 220v,IPUL Electric,1012000,1,pcs, BPO Mamuju ,SJ 002456
2024-01-19,Thermal LRD 340,IPUL Electric,857500,1,pcs, BPO Mamuju ,SJ 002456
2024-01-19,MCB 25A / 3P Schneider,IPUL Electric,330000,1,pcs, BPO Mamuju ,SJ 002456
2024-01-19,MCB 16A / 3P Schneider,IPUL Electric,305000,2,pcs, BPO Mamuju ,SJ 002456
2024-01-19,MCB 10A / 3P Schneider,IPUL Electric,305000,2,pcs, BPO Mamuju ,SJ 002456
2024-01-19,MCB 32A / 3P Schneider,IPUL Electric,355000,2,pcs, BPO Mamuju ,SJ 002457
2024-01-19,MCB 3phase 50A SCH,Sehat Electric,757000,1,pcs, BPO Mamuju ,SJ 002457
2024-01-19,SELANG BONIT 10mmx1.5mm,Anugerah Jaya Motor,35000,15,mtr, BPO Mamuju ,SJ 002457
2024-01-19,Seal Roda Depan NKR71,SUMBER BARU MOTOR,35000,1,pcs, N 8310 UH ,REQ 000563
2024-01-19,BEARING RODA DEPAN 32207 JR,JAYA UTAMA BEARINGS,73500,1,pcs, N 8310 UH ,REQ 000563
2024-01-19,BEARING RODA DEPAN DALAM NKR71 32210JR,JAYA UTAMA BEARINGS,117000,1,pcs, N 8310 UH ,REQ 000563
2024-01-19,Velg Baru L6-12mm,P/N,900000,1,pcs, N 8310 UH ,REQ 000563
2024-01-19,TABUNG SKEP CANTER,73 MOTOR,175000,1,pcs, N 8428 BF ,REQ 000564
2024-01-19,Terpal 4x6,Barokah,204000,1,lbr, Crusher ,
2024-01-19,NEPEL GREASE 10 mm - Straight,73 MOTOR,5000,1,pcs, Crusher ,
2024-01-19,Lem Autosealer,Makmur Motor,12500,3,pcs, Crusher ,
2024-01-19,Terpal 3x4,Barokah,102000,1,lbr, Paving ,
2024-01-19,Ban Luar 750-16 Y866 DRT/DGP,309 304 4855,1809287,1,pcs, N 8310 UH ,REQ 000515
2024-01-19,Ban Luar 750-16 Y866 DRT/DGP,309 304 1494,1809287,1,pcs, N 8310 UH ,REQ 000515
2024-01-19,Oil Engine MEDITRAN SX,15W-40,29200,8,Ltr, Pak Kris ,
2024-01-19,Ban Vulkanisir Jadi Dingin Ban 1000-20 GY/MJS,UJB 956,1650000,1,pcs, Tangkil ,SJ 002458
2024-01-19,Ban Vulkanisir Jadi Dingin Ban 1000-20 BS/MJS,UJB 957,1650000,1,pcs, Tangkil ,SJ 002458
2024-01-19,Ban Vulkanisir Jadi Dingin Ban 1000-20 BS/MJS,UJB 958,1650000,1,pcs, Tangkil ,SJ 002458
2024-01-19,Ban Vulkanisir Jadi Dingin Ban 1000-20 GY/MJS,UJB 959,1650000,1,pcs, Tangkil ,SJ 002458
2024-01-19,Jasa Vulkanisir Dingin Ban 1000-20 BS/MJS,UJB 011,1050000,1,pcs, Tangkil ,SJ 002458
2024-01-19,Jasa Vulkanisir Dingin Ban 1000-20 BS/MJS,UJB 091,1050000,1,pcs, Tangkil ,SJ 002458
2024-01-19,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,16000,2,pcs, Tangkil ,SJ 002458
2024-01-19,Wiremesh M8 SNI full,Sinarmas Baja Perkasa,649500,34,pcs, Paving Puntir ,Diambil Puntir
2024-01-19,Betoneser SNI 8x12,Sinarmas Baja Perkasa,44500,5,pcs, Paving Puntir ,Diambil Puntir
2024-01-19,Plat Hitam 8mmx4x8,Sinarmas Baja Perkasa,2423000,1,pcs, Crusher Puntir ,Diambil Puntir
2024-01-20,CUTTING TIP LPG YAMATO NO 2 A,SAKTI PUTRA PERDANA,49950,1,pcs, Crusher 2 Mamuju ,
2024-01-20,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,16000,2,pcs, Crusher 2 Mamuju ,
2024-01-20,Jasa Repair Velg ,Triyenny Jaya,60000,1,pcs, N 9616 UH ,
